invoice_number,invoice_date,order_date,order_type,order_quantity,shipped_quantity,sales_amount,unit_price,customer_id,customer_location,customer_department,customer_province,item_id,item_description,item_department,item_section,item_group,warehouse_number,warehouse_name,warehouse_region_name,vendor_number,vendor_name,supplier_id,supplier_name
3844028,2019-07-23,2019-07-22,REGULAR,1,1,29.2,29.2,2674,21,60,CALIFORNIA,477521,BULLS EYE ORIG BBQ SAUCE           ,30,34,102,904,TEXAS FOOD WAREHOUSE,TEXAS,1775,KRAFT HEINZ CANADA ULC,98832975,BRANDS GLOBAL CO.
6310608,2019-09-07,2019-09-07,REGULAR,1,1,28.0,28.0,387,1,62,ARIZONA,431981,M H  CAFE ORANGE CAPPUCCI          ,30,16,111,902,FLORIDA FOOD WAREHOUSE,FLORIDA,1775,KRAFT HEINZ CANADA ULC,98832975,BRANDS GLOBAL CO.
3926792,2019-11-22,2019-11-21,REGULAR,1,1,65.08,65.08,402,1,0,TEXAS,175869,CORN ON COB    PKG CORN   4 COUNT  ,30,85,550,904,TEXAS FOOD WAREHOUSE,TEXAS,1777,KROWN PRODUCE,98832971,THE GROCERY GROUP
5254767,2019-11-18,2019-11-17,REGULAR,1,1,64.95,64.95,1662,1,0,ARIZONA,175869,CORN ON COB    PKG CORN   4 COUNT  ,30,85,550,903,OHIO FOOD WAREHOUSE,OHIO,1777,KROWN PRODUCE,98832971,THE GROCERY GROUP
3916877,2019-11-06,2019-11-05,REGULAR,1,1,65.08,65.08,11006,1,0,TEXAS,175869,CORN ON COB    PKG CORN   4 COUNT  ,30,85,550,904,TEXAS FOOD WAREHOUSE,TEXAS,1777,KROWN PRODUCE,98832971,THE GROCERY GROUP
5326080,2020-03-06,2020-03-05,REGULAR,1,1,64.95,64.95,4514,1,0,ARIZONA,175869,CORN ON COB    PKG CORN   4 COUNT  ,30,85,550,903,OHIO FOOD WAREHOUSE,OHIO,1777,KROWN PRODUCE,98832971,THE GROCERY GROUP
5277332,2019-12-22,2019-12-21,REGULAR,2,0,0.0,0.0,2474,1,0,ARIZONA,175869,CORN ON COB    PKG CORN   4 COUNT  ,30,85,550,903,OHIO FOOD WAREHOUSE,OHIO,1777,KROWN PRODUCE,98832971,THE GROCERY GROUP
6898111,2019-04-02,2019-04-02,REGULAR,1,1,55.5,55.5,4117,1,0,ARIZONA,6216659,GREEN BEANS     28LB      4066     ,30,85,430,902,FLORIDA FOOD WAREHOUSE,FLORIDA,1777,KROWN PRODUCE,98832972,THE PRODUCE CLUB
1724585,2019-04-26,2019-04-26,REGULAR,6,6,15000.0,2500.0,1775,13,11,CALIFORNIA,3155561,ORONDIS GOLD POTATO 2.84L + 3.56L  ,0,10,100,911,MISSOURI CHEMICAL WAREHOUSE,MISSOURI,1778,SYNGENTA CROP PROTECTION CANADA INC,98832975,BRANDS GLOBAL CO.
1952599,2020-09-21,2020-09-19,REGULAR,4,4,139.76,34.94,541,1,0,CALIFORNIA,2472298,ORANGES SEDLES ORANGE      3LB BAG ,30,85,10,905,MISSOURI FOOD WAREHOUSE,MISSOURI,1780,KROWN PRODUCE,98832971,THE GROCERY GROUP
1932762,2020-08-10,2020-08-08,REGULAR,2,2,99.16,49.58,91,1,0,CALIFORNIA,270165,MANDARIN       ORANGE      750GRAM ,30,85,12,905,MISSOURI FOOD WAREHOUSE,MISSOURI,1780,KROWN PRODUCE,98832971,THE GROCERY GROUP
1950059,2020-09-15,2020-09-14,REGULAR,1,1,41.62,41.62,230,1,0,CALIFORNIA,865477,ORANGES SDLESS   IMPORTED LRGE 4012,30,85,10,905,MISSOURI FOOD WAREHOUSE,MISSOURI,1780,KROWN PRODUCE,98832971,THE GROCERY GROUP
3333620,2020-10-16,2020-10-14,REGULAR,1,1,41.62,41.62,11870,1,0,TEXAS,865477,ORANGES SDLESS   IMPORTED LRGE 4012,30,85,10,904,TEXAS FOOD WAREHOUSE,TEXAS,1780,KROWN PRODUCE,98832971,THE GROCERY GROUP
3119125,2019-12-22,2019-12-21,REGULAR,1,1,22.89,22.89,2806,1,62,CALIFORNIA,989954,C.GOLD X-CRISPY STRGT CUT FRY-Z    ,30,55,282,904,TEXAS FOOD WAREHOUSE,TEXAS,1781,CAVENDISH FARMS,98832975,BRANDS GLOBAL CO.
5202759,2019-09-04,2019-09-03,REGULAR,1,1,19.63,19.63,1360,1,62,ARIZONA,171496,C.GOLD SHOESTRING FRIES-Z          ,30,55,281,903,OHIO FOOD WAREHOUSE,OHIO,1781,CAVENDISH FARMS,98832975,BRANDS GLOBAL CO.
1620999,2018-09-21,2018-09-21,REGULAR,1,1,19.63,19.63,2144,48,62,CALIFORNIA,2421576,C.GOLD STRAIGHT CUT FRIES -Z       ,30,55,281,905,MISSOURI FOOD WAREHOUSE,MISSOURI,1781,CAVENDISH FARMS,98832975,BRANDS GLOBAL CO.
6374875,2019-10-13,2019-10-12,REGULAR,1,1,19.63,19.63,387,9,62,ARIZONA,2421576,C.GOLD STRAIGHT CUT FRIES -Z       ,30,55,281,902,FLORIDA FOOD WAREHOUSE,FLORIDA,1781,CAVENDISH FARMS,98832975,BRANDS GLOBAL CO.
5297858,2020-01-30,2020-01-29,REGULAR,1,1,19.63,19.63,985,25,62,ARIZONA,267344,C.GOLD POTATO NUGGETS-Z            ,30,55,308,903,OHIO FOOD WAREHOUSE,OHIO,1781,CAVENDISH FARMS,98832975,BRANDS GLOBAL CO.
3652597,2018-09-27,2018-09-25,REGULAR,1,1,20.7,20.7,509,1,0,TEXAS,267344,C.GOLD POTATO NUGGETS-Z            ,30,55,308,904,TEXAS FOOD WAREHOUSE,TEXAS,1781,CAVENDISH FARMS,98832971,THE GROCERY GROUP
6402626,2018-07-12,2018-07-11,REGULAR,1,1,19.63,19.63,387,13,62,ARIZONA,267344,C.GOLD POTATO NUGGETS-Z            ,30,55,308,902,FLORIDA FOOD WAREHOUSE,FLORIDA,1781,CAVENDISH FARMS,98832975,BRANDS GLOBAL CO.
3600024,2018-07-09,2018-07-06,PROMOTIONAL,1,1,28.5,28.5,2972,21,62,TEXAS,819532,CAVENDISH GARL&ROSE WDG-Z          ,30,55,260,904,TEXAS FOOD WAREHOUSE,TEXAS,1781,CAVENDISH FARMS,98832975,BRANDS GLOBAL CO.
5504639Y,2020-10-19,2020-10-15,REGULAR,1,1,24.03,24.03,16337,1,0,ARIZONA,989954,C.GOLD X-CRISPY STRGT CUT FRY-Z    ,30,55,282,903,OHIO FOOD WAREHOUSE,OHIO,1781,CAVENDISH FARMS,98832971,THE GROCERY GROUP
3621642,2018-08-13,2018-08-11,PROMOTIONAL,1,1,19.63,19.63,1412,10,9,TEXAS,2421576,C.GOLD STRAIGHT CUT FRIES -Z       ,30,55,281,904,TEXAS FOOD WAREHOUSE,TEXAS,1781,CAVENDISH FARMS,98832975,BRANDS GLOBAL CO.
6738346,2019-01-10,2019-01-09,REGULAR,1,1,14.84,14.84,387,6,62,ARIZONA,153486,CENTS HASH BROWNS-Z                ,30,55,310,902,FLORIDA FOOD WAREHOUSE,FLORIDA,1781,CAVENDISH FARMS,98832975,BRANDS GLOBAL CO.
6982165,2019-05-14,2019-05-13,PROMOTIONAL,2,2,54.48,27.24,387,7,62,ARIZONA,114793,CAVENDISH FC CLSC ST CUT           ,30,55,265,902,FLORIDA FOOD WAREHOUSE,FLORIDA,1781,CAVENDISH FARMS,98832975,BRANDS GLOBAL CO.
5721672,2018-04-03,2018-04-02,REGULAR,1,1,34.82,34.82,389,11,60,ARIZONA,989988,C.GOLD HASH BROWN PATTIES -Z       ,30,55,308,903,OHIO FOOD WAREHOUSE,OHIO,1781,CAVENDISH FARMS,98832975,BRANDS GLOBAL CO.
5171653,2019-07-18,2019-07-16,REGULAR,1,1,34.82,34.82,2620,18,62,ARIZONA,989988,C.GOLD HASH BROWN PATTIES -Z       ,30,55,308,903,OHIO FOOD WAREHOUSE,OHIO,1781,CAVENDISH FARMS,98832975,BRANDS GLOBAL CO.
3345622Y,2020-11-02,2020-10-31,REGULAR,1,1,22.89,22.89,208,14,62,TEXAS,989947,C.GOLD SKIN-ON S/SALT FRY -Z       ,30,55,282,904,TEXAS FOOD WAREHOUSE,TEXAS,1781,CAVENDISH FARMS,98832975,BRANDS GLOBAL CO.
6547914,2020-01-19,2020-01-18,REGULAR,1,1,19.63,19.63,387,17,62,ARIZONA,6234991,C.GOLD DICED HASH BROWNS  -Z       ,30,55,281,902,FLORIDA FOOD WAREHOUSE,FLORIDA,1781,CAVENDISH FARMS,98832975,BRANDS GLOBAL CO.
3859354,2019-08-15,2019-08-14,REGULAR,1,1,19.63,19.63,2972,21,62,TEXAS,267344,C.GOLD POTATO NUGGETS-Z            ,30,55,308,904,TEXAS FOOD WAREHOUSE,TEXAS,1781,CAVENDISH FARMS,98832975,BRANDS GLOBAL CO.
3340311Y,2020-10-25,2020-10-24,REGULAR,1,1,28.7,28.7,2238,1,0,TEXAS,114777,CAVENDISH FC H&G WEDGES            ,30,55,265,904,TEXAS FOOD WAREHOUSE,TEXAS,1781,CAVENDISH FARMS,98832971,THE GROCERY GROUP
3610127,2018-07-25,2018-07-23,REGULAR,1,1,21.3,21.3,1145,5,62,TEXAS,2421550,C.GOLD STRAIGHT CUT FRIES -Z       ,30,55,284,904,TEXAS FOOD WAREHOUSE,TEXAS,1781,CAVENDISH FARMS,98832975,BRANDS GLOBAL CO.
5468999,2020-09-04,2020-09-02,REGULAR,1,1,23.35,23.35,11048,1,0,ARIZONA,2421550,C.GOLD STRAIGHT CUT FRIES -Z       ,30,55,284,903,OHIO FOOD WAREHOUSE,OHIO,1781,CAVENDISH FARMS,98832971,THE GROCERY GROUP
5287224,2020-01-13,2020-01-10,REGULAR,2,2,39.26,19.63,2312,12,62,ARIZONA,6234991,C.GOLD DICED HASH BROWNS  -Z       ,30,55,281,903,OHIO FOOD WAREHOUSE,OHIO,1781,CAVENDISH FARMS,98832975,BRANDS GLOBAL CO.
5175144,2019-07-23,2019-07-22,REGULAR,3,3,52.02,17.34,985,1,62,ARIZONA,153486,CENTS HASH BROWNS-Z                ,30,55,310,903,OHIO FOOD WAREHOUSE,OHIO,1781,CAVENDISH FARMS,98832975,BRANDS GLOBAL CO.
3115302,2019-12-17,2019-12-15,PROMOTIONAL,3,0,0.0,0.0,2438,33,62,TEXAS,6234991,C.GOLD DICED HASH BROWNS  -Z       ,30,55,281,904,TEXAS FOOD WAREHOUSE,TEXAS,1781,CAVENDISH FARMS,98832975,BRANDS GLOBAL CO.
5799926,2018-08-02,2018-07-31,REGULAR,1,1,21.3,21.3,1871,1,62,ARIZONA,2421550,C.GOLD STRAIGHT CUT FRIES -Z       ,30,55,284,903,OHIO FOOD WAREHOUSE,OHIO,1781,CAVENDISH FARMS,98832975,BRANDS GLOBAL CO.
3911165,2019-11-01,2019-10-30,REGULAR,1,1,28.08,28.08,2486,7,62,TEXAS,316414,CAVENDISH RS FRITES                ,30,55,265,904,TEXAS FOOD WAREHOUSE,TEXAS,1781,CAVENDISH FARMS,98832975,BRANDS GLOBAL CO.
6726107,2019-01-03,2019-01-02,REGULAR,1,1,29.28,29.28,387,26,62,ARIZONA,114751,CAVENDISH FC SPICY ST CUT          ,30,55,265,902,FLORIDA FOOD WAREHOUSE,FLORIDA,1781,CAVENDISH FARMS,98832975,BRANDS GLOBAL CO.
3148385,2020-02-13,2020-02-10,REGULAR,1,0,0.0,0.0,509,1,0,TEXAS,989988,C.GOLD HASH BROWN PATTIES -Z       ,30,55,308,904,TEXAS FOOD WAREHOUSE,TEXAS,1781,CAVENDISH FARMS,98832971,THE GROCERY GROUP
5336803,2020-03-23,2020-03-21,REGULAR,2,2,39.26,19.63,1496,9,62,ARIZONA,6234991,C.GOLD DICED HASH BROWNS  -Z       ,30,55,281,903,OHIO FOOD WAREHOUSE,OHIO,1781,CAVENDISH FARMS,98832975,BRANDS GLOBAL CO.
1945341,2020-09-04,2020-09-03,REGULAR,2,2,39.26,19.63,1869,1,62,CALIFORNIA,421800,C.GOLD CRINKLE CUT FRIES  -Z       ,30,55,281,905,MISSOURI FOOD WAREHOUSE,MISSOURI,1781,CAVENDISH FARMS,98832975,BRANDS GLOBAL CO.
6284689,2019-08-24,2019-08-23,REGULAR,1,1,34.82,34.82,387,3,62,ARIZONA,989988,C.GOLD HASH BROWN PATTIES -Z       ,30,55,308,902,FLORIDA FOOD WAREHOUSE,FLORIDA,1781,CAVENDISH FARMS,98832975,BRANDS GLOBAL CO.
6876799,2019-03-23,2019-03-22,REGULAR,1,1,19.63,19.63,387,25,62,ARIZONA,267344,C.GOLD POTATO NUGGETS-Z            ,30,55,308,902,FLORIDA FOOD WAREHOUSE,FLORIDA,1781,CAVENDISH FARMS,98832975,BRANDS GLOBAL CO.
5708031,2018-03-09,2018-03-08,REGULAR,1,0,0.0,0.0,10612,1,0,ARIZONA,990069,CENTS STRAIGHT CUT FRIES  -Z       ,30,55,284,903,OHIO FOOD WAREHOUSE,OHIO,1781,CAVENDISH FARMS,98832971,THE GROCERY GROUP
5705241,2018-03-06,2018-03-04,PROMOTIONAL,1,1,27.24,27.24,168,4,62,ARIZONA,114751,CAVENDISH FC SPICY ST CUT          ,30,55,265,903,OHIO FOOD WAREHOUSE,OHIO,1781,CAVENDISH FARMS,98832975,BRANDS GLOBAL CO.
3158944,2020-02-28,2020-02-26,REGULAR,1,1,19.63,19.63,2061,7,62,TEXAS,421800,C.GOLD CRINKLE CUT FRIES  -Z       ,30,55,281,904,TEXAS FOOD WAREHOUSE,TEXAS,1781,CAVENDISH FARMS,98832975,BRANDS GLOBAL CO.
5690701,2018-02-07,2018-02-06,PROMOTIONAL,1,0,0.0,0.0,2312,3,62,ARIZONA,2437200,KELL POPTART CRAZY BERRY  PPK      ,30,63,11,903,OHIO FOOD WAREHOUSE,OHIO,1785,KELLOGG CANADA INC,98832975,BRANDS GLOBAL CO.
3358283,2020-11-16,2020-11-15,PROMOTIONAL,1,1,497.28,497.28,2486,4,62,TEXAS,6290134,KELL HOLIDAY MIX CER 1/2  DRP      ,30,63,11,904,TEXAS FOOD WAREHOUSE,TEXAS,1785,KELLOGG CANADA INC,98832975,BRANDS GLOBAL CO.
6276160,2019-08-21,2019-08-19,REGULAR,2,2,10.38,5.19,1375,1,83,ARIZONA,4636064,UTILITY PAIL PLASTIC 20-L          ,40,6,620,901,FLORIDA HABS WAREHOUSE,FLORIDA,1786,PRO-WESTERN PLASTICS,98832975,BRANDS GLOBAL CO.
3311833,2020-09-18,2020-09-18,REGULAR,3,3,100.65,33.55,1152,1,0,CALIFORNIA,649574,GRAPES BC      CORONATION 2 LT     ,30,85,21,904,TEXAS FOOD WAREHOUSE,TEXAS,1788,B.C. TREE FRUIT LTD,98832971,THE GROCERY GROUP
6740215,2019-01-13,2019-01-10,REGULAR,1,0,0.0,0.0,3911,2,60,MICHIGAN,752022,LOVE CHILD BAN STRW/PEACH 6+MO     ,30,21,400,902,FLORIDA FOOD WAREHOUSE,FLORIDA,1790,LOVE CHILD (BRANDS) INC.,98832975,BRANDS GLOBAL CO.
6683300,2020-04-09,2020-04-06,REGULAR,1,0,0.0,0.0,1691,11,30,ARIZONA,751719,LOVE CHILD APP BAN/BLUE   6+MO     ,30,71,126,902,FLORIDA FOOD WAREHOUSE,FLORIDA,1790,LOVE CHILD (BRANDS) INC.,98832975,BRANDS GLOBAL CO.
6827717,2018-01-23,2018-01-22,REGULAR,1,1,18.0,18.0,387,24,30,ARIZONA,275768,LOVE CHILD BAN PUMKN/PEAR 6+MO     ,30,21,400,902,FLORIDA FOOD WAREHOUSE,FLORIDA,1790,LOVE CHILD (BRANDS) INC.,98832975,BRANDS GLOBAL CO.
6831476,2018-01-26,2018-01-24,REGULAR,1,1,25.6,25.6,389,1,60,ARIZONA,2439511,LOVCHLD CHOMPS CHRY/SPIN           ,30,21,220,902,FLORIDA FOOD WAREHOUSE,FLORIDA,1790,LOVE CHILD (BRANDS) INC.,98832975,BRANDS GLOBAL CO.
6962285,2019-05-06,2019-05-04,REGULAR,1,0,0.0,0.0,2144,31,62,CALIFORNIA,2439511,LOVCHLD CHOMPS CHRY/SPIN           ,30,21,220,902,FLORIDA FOOD WAREHOUSE,FLORIDA,1790,LOVE CHILD (BRANDS) INC.,98832975,BRANDS GLOBAL CO.
5448019,2020-08-09,2020-08-07,REGULAR,4,4,67.88,16.97,75465,1,0,ARIZONA,6268510,KINGSFRD CHARCOAL BRIQUET 16LB     ,30,37,10,903,OHIO FOOD WAREHOUSE,OHIO,1791,CLOROX CO OF CANADA,98832975,BRANDS GLOBAL CO.
3477114,2018-01-05,2018-01-04,REGULAR,1,1,74.44,74.44,2841,2,66,TEXAS,756791,NANA'S CHICKEN SAMOSAS             ,30,59,998,904,TEXAS FOOD WAREHOUSE,TEXAS,1792,NANA'S KITCHEN & HOT SAUCE LTD,98832975,BRANDS GLOBAL CO.
1981792,2020-11-18,2020-11-16,REGULAR,1,1,84.93,84.93,185,1,66,CALIFORNIA,756460,NANA'S BEEF SAMOSAS                ,30,59,998,905,MISSOURI FOOD WAREHOUSE,MISSOURI,1792,NANA'S KITCHEN & HOT SAUCE LTD,98832975,BRANDS GLOBAL CO.
5318298,2020-02-26,2020-02-25,REGULAR,1,0,0.0,0.0,11012,1,0,ARIZONA,392332,TOMATILLO                      4801,30,85,660,903,OHIO FOOD WAREHOUSE,OHIO,1797,THOMAS FRESH - WARM,98832971,THE GROCERY GROUP
3878050,2019-09-13,2019-09-12,REGULAR,1,0,0.0,0.0,1891,2,62,TEXAS,307629,OXICLEAN MAXFORCE SPRAY            ,30,42,350,904,TEXAS FOOD WAREHOUSE,TEXAS,1800,CHURCH & DWIGHT LTD,98832975,BRANDS GLOBAL CO.
5437191,2020-07-25,2020-07-24,REGULAR,1,0,0.0,0.0,1691,11,62,ARIZONA,220756,A & H SO CLN WASHING SODA          ,30,42,700,903,OHIO FOOD WAREHOUSE,OHIO,1800,CHURCH & DWIGHT LTD,98832975,BRANDS GLOBAL CO.
3766515,2019-03-24,2019-03-22,REGULAR,1,1,11.01,11.01,1819,11,60,TEXAS,924720,A&H CAT LITTR DOUBLE DUTY          ,30,36,750,904,TEXAS FOOD WAREHOUSE,TEXAS,1800,CHURCH & DWIGHT LTD,98832975,BRANDS GLOBAL CO.
5359973,2020-04-20,2020-04-19,REGULAR,1,1,29.94,29.94,2142,6,62,ARIZONA,220756,A & H SO CLN WASHING SODA          ,30,42,700,903,OHIO FOOD WAREHOUSE,OHIO,1800,CHURCH & DWIGHT LTD,98832975,BRANDS GLOBAL CO.
3354713Y,2020-11-12,2020-11-10,REGULAR,1,0,0.0,0.0,2073,4,62,TEXAS,189613,ARM & HAMMER BAKING SODA           ,30,22,24,904,TEXAS FOOD WAREHOUSE,TEXAS,1800,CHURCH & DWIGHT LTD,98832975,BRANDS GLOBAL CO.
3246795,2020-06-23,2020-06-21,REGULAR,3,0,0.0,0.0,1709,21,62,TEXAS,924720,A&H CAT LITTR DBLE DUTY            ,30,36,750,904,TEXAS FOOD WAREHOUSE,TEXAS,1800,CHURCH & DWIGHT LTD,98832975,BRANDS GLOBAL CO.
1710612,2019-03-25,2019-03-23,PROMOTIONAL,1,1,22.68,22.68,1775,23,9,CALIFORNIA,847822,A&H OXICLEAN COOL BRZ     1.81L    ,30,40,632,905,MISSOURI FOOD WAREHOUSE,MISSOURI,1800,CHURCH & DWIGHT LTD,98832975,BRANDS GLOBAL CO.
5801645,2018-08-03,2018-08-02,REGULAR,1,1,10.59,10.59,10613,1,0,ARIZONA,924563,A&H MULTI CAT CAT LITTER           ,30,36,750,903,OHIO FOOD WAREHOUSE,OHIO,1800,CHURCH & DWIGHT LTD,98832971,THE GROCERY GROUP
3626731,2018-08-20,2018-08-18,PROMOTIONAL,1,1,18.0,18.0,410,8,9,TEXAS,388819,A&H CLMP&SEAL LIGHTWEIGHT          ,30,36,750,904,TEXAS FOOD WAREHOUSE,TEXAS,1800,CHURCH & DWIGHT LTD,98832975,BRANDS GLOBAL CO.
3186917,2020-04-07,2020-04-06,REGULAR,3,0,0.0,0.0,2674,21,60,CALIFORNIA,924720,A&H CAT LITTR DOUBLE DUTY          ,30,36,750,904,TEXAS FOOD WAREHOUSE,TEXAS,1800,CHURCH & DWIGHT LTD,98832975,BRANDS GLOBAL CO.
1493788A,2018-01-02,2017-12-30,REGULAR,1,1,35.04,35.04,2914,1,62,CALIFORNIA,118521,OXICLEAN PWR CRYSTLS LEMN          ,30,40,250,905,MISSOURI FOOD WAREHOUSE,MISSOURI,1800,CHURCH & DWIGHT LTD,98832975,BRANDS GLOBAL CO.
1775182,2019-08-25,2019-08-24,REGULAR,1,1,10.51,10.51,2059,6,62,CALIFORNIA,924563,A&H MULTI CAT CAT LITTER           ,30,36,750,905,MISSOURI FOOD WAREHOUSE,MISSOURI,1800,CHURCH & DWIGHT LTD,98832975,BRANDS GLOBAL CO.
1981946,2020-11-18,2020-11-17,REGULAR,1,0,0.0,0.0,64,1,62,CALIFORNIA,605881,A&H WITH OXI PACS FRESH            ,30,40,760,905,MISSOURI FOOD WAREHOUSE,MISSOURI,1800,CHURCH & DWIGHT LTD,98832975,BRANDS GLOBAL CO.
1886049,2020-05-01,2020-04-30,REGULAR,1,0,0.0,0.0,1869,5,60,CALIFORNIA,189613,ARM & HAMMER BAKING SODA           ,30,22,24,905,MISSOURI FOOD WAREHOUSE,MISSOURI,1800,CHURCH & DWIGHT LTD,98832975,BRANDS GLOBAL CO.
3307453,2020-09-13,2020-09-12,REGULAR,1,1,29.7,29.7,2438,12,62,TEXAS,2464691,A&H OXICLEAN ODOUR BLASTR  1.81L   ,30,40,632,904,TEXAS FOOD WAREHOUSE,TEXAS,1800,CHURCH & DWIGHT LTD,98832975,BRANDS GLOBAL CO.
1544555,2018-04-18,2018-04-18,REGULAR,1,1,13.8,13.8,2144,48,62,CALIFORNIA,272401,A&H BAKE SODA  FRDG/FREEZ          ,30,37,49,905,MISSOURI FOOD WAREHOUSE,MISSOURI,1800,CHURCH & DWIGHT LTD,98832975,BRANDS GLOBAL CO.
5365170,2020-04-27,2020-04-25,REGULAR,2,0,0.0,0.0,2701,11,9,ARIZONA,924563,A&H MULTI CAT CAT LITTER           ,30,36,750,903,OHIO FOOD WAREHOUSE,OHIO,1800,CHURCH & DWIGHT LTD,98832975,BRANDS GLOBAL CO.
5833064,2018-09-24,2018-09-18,REGULAR,1,1,28.22,28.22,10214,1,0,ARIZONA,390039,ARM/HMR CARPET DEOD PET            ,30,37,53,903,OHIO FOOD WAREHOUSE,OHIO,1800,CHURCH & DWIGHT LTD,98832971,THE GROCERY GROUP
3616802,2018-08-04,2018-08-03,REGULAR,2,2,30.96,15.48,1693,1,60,TEXAS,847905,A&H COLD WATER CLN FRESH  2.21L    ,30,40,632,904,TEXAS FOOD WAREHOUSE,TEXAS,1800,CHURCH & DWIGHT LTD,98832975,BRANDS GLOBAL CO.
6244272,2018-04-24,2018-04-23,REGULAR,1,0,0.0,0.0,1691,11,62,ARIZONA,482240,A&H SENSITIVE SKIN FRESH  4.43L    ,30,40,633,902,FLORIDA FOOD WAREHOUSE,FLORIDA,1802,CHURCH & DWIGHT LTD,98832975,BRANDS GLOBAL CO.
6619686,2020-03-01,2020-02-29,REGULAR,1,1,20.86,20.86,387,21,62,ARIZONA,388819,A&H CLMP&SEAL LIGHTWEIGHT          ,30,36,750,902,FLORIDA FOOD WAREHOUSE,FLORIDA,1802,CHURCH & DWIGHT LTD,98832975,BRANDS GLOBAL CO.
6465733,2019-12-01,2019-11-29,REGULAR,3,3,12.75,4.25,1891,22,32,TEXAS,742411,ORAJEL MAXIMUM MEDICINE            ,30,73,60,902,FLORIDA FOOD WAREHOUSE,FLORIDA,1802,CHURCH & DWIGHT LTD,98832975,BRANDS GLOBAL CO.
6611691,2020-03-01,2020-02-28,REGULAR,3,3,12.75,4.25,2144,71,62,CALIFORNIA,742411,ORAJEL MAXIMUM MEDICINE            ,30,73,60,902,FLORIDA FOOD WAREHOUSE,FLORIDA,1802,CHURCH & DWIGHT LTD,98832975,BRANDS GLOBAL CO.
6856497,2020-08-18,2020-08-16,PROMOTIONAL,3,3,14.28,4.76,1001,1,60,TEXAS,503581,GRAVOL GINGER  SOFT LZNGE          ,30,70,500,902,FLORIDA FOOD WAREHOUSE,FLORIDA,1802,CHURCH & DWIGHT LTD,98832975,BRANDS GLOBAL CO.
6506245,2018-09-04,2018-09-03,REGULAR,3,3,37.53,12.51,387,26,30,ARIZONA,405407,FIRST RESPONSE PREGNANCY TEST      ,30,75,358,902,FLORIDA FOOD WAREHOUSE,FLORIDA,1802,CHURCH & DWIGHT LTD,98832975,BRANDS GLOBAL CO.
6388614,2018-07-05,2018-07-04,REGULAR,1,1,25.86,25.86,1691,1,62,ARIZONA,220756,A & H SO CLN WASHING SODA          ,30,42,700,902,FLORIDA FOOD WAREHOUSE,FLORIDA,1802,CHURCH & DWIGHT LTD,98832975,BRANDS GLOBAL CO.
6636460,2018-11-12,2018-11-09,REGULAR,1,1,46.4,46.4,2620,21,32,ARIZONA,374397,TROJAN V/P ULT THIN CONDM          ,30,75,500,902,FLORIDA FOOD WAREHOUSE,FLORIDA,1802,CHURCH & DWIGHT LTD,98832975,BRANDS GLOBAL CO.
6382320,2019-10-17,2019-10-16,REGULAR,1,1,33.03,33.03,387,5,62,ARIZONA,712471,A&H SLIDE CAT LITTER               ,30,36,750,902,FLORIDA FOOD WAREHOUSE,FLORIDA,1802,CHURCH & DWIGHT LTD,98832975,BRANDS GLOBAL CO.
6951705,2018-03-23,2018-03-22,REGULAR,3,3,17.1,5.7,387,26,30,ARIZONA,267815,RUB A-535 DUAL ACT PATCH           ,30,69,191,902,FLORIDA FOOD WAREHOUSE,FLORIDA,1802,CHURCH & DWIGHT LTD,98832975,BRANDS GLOBAL CO.
6776315,2019-01-31,2019-01-30,REGULAR,1,0,0.0,0.0,387,9,30,ARIZONA,2408300,GRAVOL GINGER   NGHT TIME 16       ,30,70,500,902,FLORIDA FOOD WAREHOUSE,FLORIDA,1802,CHURCH & DWIGHT LTD,98832975,BRANDS GLOBAL CO.
8235585,2020-06-19,2020-06-17,DIRECT,1,1,51.3,51.3,15190,1,0,ARIZONA,759316,CAPTL PACKERS GARLIC RING          ,30,57,36,903,OHIO FOOD WAREHOUSE,OHIO,1806,CAPITAL PACKERS_INC,98832971,THE GROCERY GROUP
3803932,2019-05-21,2019-05-18,REGULAR,1,1,17.54,17.54,2014,31,62,TEXAS,783837,C.GOLD SWEET FCY APPLESCE PET JAR  ,30,1,9,904,TEXAS FOOD WAREHOUSE,TEXAS,1820,LEAHY ORCHARDS INC,98832975,BRANDS GLOBAL CO.
6456458,2019-11-24,2019-11-24,REGULAR,1,1,21.9,21.9,387,2,62,ARIZONA,194738,C.GOLD APP/CINN APPLE SCE 113GR    ,30,1,2,902,FLORIDA FOOD WAREHOUSE,FLORIDA,1820,LEAHY ORCHARDS INC,98832975,BRANDS GLOBAL CO.
5346415,2020-04-03,2020-04-02,REGULAR,1,0,0.0,0.0,985,21,62,ARIZONA,783837,C.GOLD SWEET FCY APPLESCE PET JAR  ,30,1,9,903,OHIO FOOD WAREHOUSE,OHIO,1820,LEAHY ORCHARDS INC,98832975,BRANDS GLOBAL CO.
1879849A,2020-04-20,2020-04-18,REGULAR,1,1,23.51,23.51,2144,73,62,CALIFORNIA,479915,C.H.BASIL LEAV                     ,30,25,35,905,MISSOURI FOOD WAREHOUSE,MISSOURI,1821, MCCORMICK CANADA INC,98832975,BRANDS GLOBAL CO.
